 Tue, 18 Dec 2018 16:50:05  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-list headline-b']//li[@class='i-prev ']
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:06  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：/html/body/div[9]/div[4]/div/div[2]/div[2]/div/ul[3]/li[1]/div[2]/div[1]/a/p
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-list headline-b']//li[@class='i-next ']
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:08  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:10  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:50:10  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-list headline-b']//li[@class='i-next ']
 Tue, 18 Dec 2018 16:50:10  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:10  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 16:50:10  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:12  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:12  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：/html/body/div[9]/div[4]/div/div[2]/div[2]/div/ul[2]/li[1]/div[2]/div[1]/a/p
 Tue, 18 Dec 2018 16:50:12  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:12  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:12  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-img']
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 16:50:25  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:26  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:1.18秒
 Tue, 18 Dec 2018 16:50:26  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:26  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 16:50:26  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:27  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.09秒
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//div[@class='p-big fl']//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 16:50:40  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.07秒
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 16:50:52  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:50:53  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.05秒
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:06  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-img']
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 16:51:07  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:08  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:1.08秒
 Tue, 18 Dec 2018 16:51:08  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:08  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 16:51:08  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:08  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:21  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:21  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:51:21  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-shop clearfix']//p
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.04秒
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py click [ line:127 ] =====执行点击事件======
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='theme']/div/div[2]//ul[@class='sift fl']//li[1]//div[@class='v-name']//p
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.03秒
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py scroll_intoView [ line:122 ] 将元素滚动到可见区域。
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py switch_window [ line:260 ] 窗口已切换
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='v-tit']/h2
 Tue, 18 Dec 2018 16:51:22  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:23  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:1.34秒
 Tue, 18 Dec 2018 16:51:23  INFO BasePage.py get_text [ line:162 ] =====获取元素的文本内容======
 Tue, 18 Dec 2018 16:51:23  INFO BasePage.py find_element [ line:84 ] 当前元素定位类型：xpath，当前查找的元素表达式为：//div[@class='store-l fl']//h4
 Tue, 18 Dec 2018 16:51:23  INFO BasePage.py find_element [ line:86 ] 开始等待元素在当前页面可见。
 Tue, 18 Dec 2018 16:51:23  INFO BasePage.py wait_eleVisible [ line:37 ] 等待结束，等待时间长为:0.13秒
